70	82	5	14	28
99	81	73	9	74
49	17	64	46	8
17	47	35	88	92
23	72	2	29	95
46	2	48	22	22
44	58	32	21	14
95	29	48	64	67
60	15	26	18	53
44	64	14	23	63
42	69	19	56	86
96	52	12	5	28
18	87	42	87	95
48	59	14	96	6
46	49	55	81	37
5	27	18	94	2
6	26	5	98	80
15	72	10	89	24
97	41	91	49	32
31	62	81	67	37
1	37	63	8	28
17	52	34	54	50
95	21	51	94	5
83	25	56	21	50
27	73	81	62	48
14	46	57	6	43
30	92	68	3	70
58	63	18	62	10
51	72	4	62	40
22	84	92	54	76
63	41	72	60	88
51	91	45	42	80
25	2	60	1	37
35	82	35	57	84
27	60	63	89	70
11	71	48	12	47
17	56	59	42	75
97	85	19	1	46
27	65	43	26	40
29	29	31	98	41
19	30	5	44	53
67	60	16	87	38
36	88	55	49	50
82	75	94	35	41
10	40	76	70	81
36	16	29	99	39
91	19	48	28	75
62	42	81	71	54
53	64	21	52	86
16	72	62	27	38
94	99	88	37	30
86	37	36	62	15
13	53	77	87	43
61	23	38	18	92
75	83	53	31	82
49	24	7	53	48
55	68	12	51	49
75	57	89	48	46
84	62	17	46	36
56	9	63	9	58
83	53	21	20	74
43	71	15	61	97
1	49	72	36	28
28	55	20	62	46
32	2	56	28	4
39	53	27	96	5
0	16	12	12	85
55	47	47	60	78
45	4	45	1	20
76	8	28	30	17
50	58	70	94	64
90	76	92	20	87
31	81	95	33	24
15	71	96	18	74
52	30	89	62	50
64	27	54	11	15
49	88	37	77	86
45	73	67	54	85
20	64	97	67	2
63	71	44	10	67
5	91	14	59	72
10	99	41	46	86
97	55	77	32	71
8	6	84	41	26
80	58	50	53	76
35	98	41	62	5
41	16	52	4	86
4	96	79	78	73
58	59	65	18	25
16	94	57	40	36
23	81	96	11	86
28	54	83	52	21
26	26	49	67	62
87	45	90	4	3
20	49	82	44	18
89	18	54	39	35
50	89	67	33	95
0	47	5	96	29
40	54	88	62	95
17	39	24	28	79
41	20	2	18	91
96	52	23	97	34
85	70	51	82	97
9	75	23	69	97
33	97	9	82	73
56	16	30	67	2
48	16	59	46	60
88	73	2	23	47
27	44	66	83	24
7	64	65	9	94
7	62	64	4	28
0	42	92	36	36
48	95	81	9	83
68	17	75	98	5
96	97	11	73	34
14	45	24	17	43
30	38	97	85	17
73	57	21	6	52
96	0	98	57	67
28	83	75	66	6
37	90	72	61	26
83	32	21	9	36
7	37	75	72	31
62	2	34	58	33
84	3	89	66	56
80	4	92	75	88
66	82	37	82	79
34	72	47	28	15
90	29	49	86	34
75	19	26	10	67
90	52	82	72	20
20	21	36	13	14
53	98	94	57	14
63	7	77	98	5
77	87	45	16	78
6	71	30	81	19
85	55	84	0	83
57	24	17	76	9
26	15	23	74	23
50	86	66	55	98
37	70	34	2	32
55	72	29	16	75
18	65	76	92	17
81	36	74	21	3
86	60	98	72	48
74	13	22	42	12
84	7	88	83	57
55	85	34	19	88
76	87	21	51	12
5	74	21	16	84
68	49	82	35	90
33	29	70	10	52
62	3	57	3	29
75	90	69	94	21
69	50	95	53	88
97	70	87	70	44
40	1	68	58	43
94	2	76	71	2
60	6	28	22	6
62	21	88	6	62
96	19	67	27	31
83	95	88	61	35
12	16	57	61	44
8	86	10	35	24
79	16	41	56	95
59	80	8	46	53
45	14	54	10	95
88	51	53	48	61
56	24	49	26	49
78	97	75	53	78
60	5	41	19	3
19	85	4	69	23
74	58	27	13	22
38	16	4	23	81
46	71	51	5	60
30	53	50	14	99
10	16	19	1	23
97	95	82	39	44
6	14	55	3	77
87	75	86	85	21
54	0	33	13	67
18	89	4	98	75
28	33	43	20	91
56	80	82	63	75
4	26	70	75	93
9	44	53	50	4
25	9	65	2	73
5	27	98	83	98
9	85	4	84	94
35	71	20	76	76
88	97	55	32	53
44	16	46	62	56
30	37	14	77	20
65	85	33	96	84
91	37	8	53	31
70	73	41	55	61
20	51	72	78	8
37	90	76	58	4
67	25	88	98	63
90	10	26	43	98
49	85	53	8	88
19	93	43	76	94
1	97	42	46	61
82	30	32	82	1
20	9	37	97	99
98	21	75	39	5
59	32	26	17	93
85	43	89	12	30
66	6	60	56	24
90	39	90	16	11
50	34	72	2	43
81	42	38	18	58
39	12	12	6	20
37	92	75	16	27
92	70	9	3	89
22	89	46	22	84
2	21	48	21	48
29	38	79	9	70
10	75	15	6	39
3	16	81	58	18
63	51	60	35	81
45	51	16	43	53
74	24	62	5	26
32	82	45	76	88
51	88	52	86	27
35	62	36	10	60
23	25	32	14	4
45	23	79	95	38
10	64	7	42	36
55	60	65	68	36
99	14	77	31	87
93	49	26	27	41
6	48	19	57	49
34	47	97	10	36
92	2	61	33	61
33	61	59	2	0
88	69	32	81	62
78	32	65	31	6
51	20	26	0	70
85	7	47	0	72
29	98	32	1	2
0	68	85	2	9
32	60	75	18	90
21	65	96	13	70
80	43	37	61	19
33	32	49	8	87
13	51	99	85	53
13	39	24	60	55
44	85	79	5	26
6	33	43	57	13
22	47	43	38	72
87	11	39	16	42
91	71	75	30	98
82	49	72	22	52
32	13	90	34	19
43	87	64	40	45
1	85	12	13	80
49	32	50	64	3
30	58	94	41	53
64	11	72	72	67
42	36	98	64	60
63	71	87	31	99
16	58	20	13	97
15	66	26	82	65
66	13	56	18	61
63	11	71	8	75
46	75	80	77	65
96	57	36	66	46
38	35	87	43	0
51	66	21	38	83
76	98	69	97	63
91	54	87	79	91
26	14	84	9	74
71	94	97	4	25
19	46	23	92	16
86	45	20	87	96
64	33	99	73	22
29	22	36	68	66
75	42	13	73	88
34	98	95	47	28
41	35	9	6	35
34	18	31	90	65
28	12	71	52	2
37	59	93	82	22
18	56	46	97	81
5	41	81	24	15
82	73	19	12	96
90	34	1	30	14
49	29	45	1	32
34	20	16	94	13
64	37	95	88	97
65	35	61	68	78
77	42	70	92	0
69	4	52	28	59
0	13	66	2	68
17	46	89	43	0
62	67	65	66	26
79	31	64	93	84
51	5	25	44	34
61	48	52	94	33
96	21	44	31	38
19	74	20	82	38
33	94	84	42	74
12	54	42	76	79
65	26	86	86	88
97	27	33	70	68
28	41	43	26	74
36	50	62	61	10
61	50	75	63	35
42	67	17	88	32
87	19	95	94	43
48	55	91	48	96
8	85	31	18	62
29	85	41	27	44
97	52	67	4	77
13	22	68	64	48
65	64	90	55	0
87	76	30	89	45
35	72	7	38	7
68	38	85	67	72
53	71	78	12	10
34	69	16	66	33
9	77	2	66	89
96	23	77	60	42
48	66	49	15	63
91	38	89	2	88
11	74	76	11	41
12	74	17	61	37
57	88	10	47	66
44	50	56	61	75
85	86	67	29	67
21	7	54	75	36
58	26	41	1	52
9	74	3	60	74
29	15	15	67	19
21	91	29	69	70
69	35	84	87	81
58	74	7	79	97
40	41	95	73	34
8	0	86	42	19
91	44	7	95	15
74	23	26	37	31
76	26	80	34	43
79	9	3	54	63
2	80	42	1	41
4	26	11	85	32
73	31	0	2	0
6	58	90	70	20
14	12	18	33	0
85	86	84	6	42
96	5	16	82	62
9	8	14	13	57
46	27	49	52	96
10	57	55	71	39
17	95	1	3	15
69	58	22	41	2
17	76	98	81	47
90	49	22	29	98
49	44	75	74	76
74	43	4	45	71
43	53	93	83	36
53	46	38	62	92
78	21	34	0	73
5	46	72	59	58
43	77	48	91	96
16	16	89	31	10
7	85	43	63	21
80	5	27	96	78
3	70	49	26	50
21	63	76	14	47
5	57	63	34	27
42	71	42	62	19
37	91	36	87	45
51	52	0	18	82
48	83	27	52	77
99	71	40	72	47
32	2	23	56	7
0	89	86	35	70
3	80	99	44	88
37	81	25	49	6
23	22	37	40	41
31	21	4	34	33
5	45	70	44	50
63	18	83	46	94
12	31	68	53	31
96	6	92	51	76
73	55	16	29	16
71	25	12	36	38
72	76	27	50	0
46	42	90	63	79
67	79	30	42	79
29	89	21	85	73
73	32	54	82	52
11	26	12	77	25
91	53	28	52	52
93	3	3	92	60
60	63	29	53	74
77	11	80	7	42
50	52	28	47	0
32	67	50	32	12
53	72	81	44	88
4	73	78	80	75
1	95	9	57	56
25	10	33	48	62
75	20	56	70	40
46	79	72	8	33
9	22	65	80	7
42	34	49	48	22
1	26	88	65	10
42	80	48	32	56
69	33	84	62	90
86	98	91	43	91
88	68	13	75	12
22	5	90	50	88
26	65	62	80	26
2	97	57	90	71
57	4	84	80	84
84	30	55	59	99
93	87	95	86	2
7	50	11	66	40
23	26	98	99	30
71	46	50	57	89
92	86	48	45	61
16	50	29	17	36
99	7	33	31	43
62	79	18	82	74
79	16	97	82	41
62	64	35	88	49
35	56	75	85	26
71	25	9	56	44
95	40	80	42	8
43	11	11	94	54
73	80	39	37	37
76	57	53	47	31
99	98	74	84	55
59	27	73	15	60
49	88	57	2	41
97	23	4	63	81
8	72	95	7	60
59	82	8	80	97
51	73	48	39	60
0	77	69	21	79
56	75	21	52	75
17	81	99	88	47
18	73	83	65	17
53	22	50	11	59
75	84	91	76	14
84	85	5	1	8
47	11	44	86	49
92	68	16	99	4
66	52	71	31	15
74	20	47	16	74
74	82	80	0	18
15	2	17	80	74
73	15	51	57	43
52	82	95	58	40
69	70	40	18	83
37	2	28	4	70
24	54	94	71	65
41	80	96	79	43
48	61	54	88	57
1	93	6	61	57
74	66	23	60	87
88	37	48	17	35
49	85	79	62	54
33	84	70	13	38
23	1	50	63	94
29	8	80	65	68
79	70	51	65	61
8	68	11	5	47
91	15	73	66	8
63	30	0	78	47
42	91	79	37	88
83	85	6	32	14
89	55	78	79	6
49	66	54	33	95
75	77	87	34	57
33	17	3	39	77
44	8	3	27	16
1	72	98	25	17
60	40	31	16	99
63	64	12	71	15
96	65	68	50	49
22	49	47	62	71
11	63	7	14	86
65	56	90	60	99
2	34	15	94	10
36	26	58	51	86
83	45	44	16	36
73	96	45	5	11
77	64	39	81	87
79	79	74	19	54
51	51	13	68	87
29	20	72	39	78
95	42	42	36	34
30	22	25	78	18
56	6	64	17	10
91	29	69	99	99
97	19	12	85	37
49	90	48	13	43
67	43	71	31	18
57	80	36	24	33
86	77	53	62	45
7	72	7	88	67
52	65	28	39	96
5	79	81	15	83
49	58	26	42	53
44	88	30	2	14
71	60	70	30	21
80	52	97	57	0
29	12	7	46	96
82	26	80	73	38
18	9	65	57	37
56	8	59	39	73
93	20	27	14	57
37	80	28	10	17
44	34	85	47	71
16	10	87	50	53
50	11	2	14	19
6	27	32	83	64
10	58	53	33	10
11	53	42	90	41
93	39	64	45	49
63	14	78	63	50
70	63	90	72	38
21	92	75	46	46
2	90	61	71	71
62	85	68	7	29
64	92	29	26	81
58	37	70	60	74
43	79	34	31	37
48	87	6	80	71
46	62	74	35	41
19	1	13	56	15
49	25	63	28	34
2	69	16	73	12
99	30	17	61	60
82	23	66	13	13
30	3	8	19	0
82	14	62	21	21
49	92	62	76	94
18	11	5	80	32
6	91	43	98	88
86	81	13	61	26
52	97	0	59	24
18	55	32	42	62
54	82	88	78	88
68	52	72	89	68
39	57	91	88	60
50	87	78	79	27
74	12	50	33	29
11	27	85	83	97
3	38	41	9	37
25	39	83	23	17
42	0	62	83	72
37	27	93	99	2
51	50	79	24	61
29	66	57	59	48
72	6	95	6	86
58	94	43	86	14
85	99	93	81	33
74	46	42	1	27
9	96	48	31	43
9	40	53	20	8
29	44	90	23	16
6	56	26	45	26
79	43	63	46	27
22	79	73	60	54
79	54	71	92	73
59	48	5	1	44
8	15	67	70	10
69	23	94	38	2
97	68	84	84	29
24	38	50	59	73
19	3	91	92	94
30	56	8	78	87
32	20	56	18	14
62	38	63	10	74
43	56	61	48	3
26	67	93	89	88
2	5	41	98	2
67	19	64	46	91
9	50	14	61	47
34	31	10	8	83
10	2	29	4	45
62	13	56	37	48
93	21	10	92	87
79	23	92	95	65
93	28	94	92	11
69	61	65	76	68
91	86	36	47	97
71	98	64	0	37
59	63	93	64	12
99	90	68	7	77
67	98	38	12	98
17	81	4	94	81
73	25	69	91	61
15	21	94	60	12
12	69	6	96	49
77	92	32	64	39
